,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
11987,108/11/02,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,780",    0
11988,108/11/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,780",    0
11989,108/11/06,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,22.0,12.0,22.0, - 12,"2,760", -  1
11990,108/11/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0, + 14,"2,760",    0
11991,108/11/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,780", +  1
11992,108/11/09,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,780",    0
11993,108/11/12,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,760", -  1
11994,108/11/13,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,780", +  1
11995,108/11/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,750", -  1
11996,108/11/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,22.0,12.0,22.0, - 12,"2,780", +  1
11997,108/11/16,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0, + 14,"2,780",    0
11998,108/11/19,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,780",    0
11999,108/11/20,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,760", -  1
12000,108/11/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,15.0,25.0,    0,"2,760",    0
12001,108/11/22,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,25.0,12.0,25.0,    0,"2,580", -  7
12002,108/11/23,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,25.0,12.0,25.0,    0,"2,750", +  7
12003,108/11/26,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,25.0,12.0,25.0,    0,"2,780", +  1
12004,108/11/27,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,25.0,12.0,25.0,    0,"2,580", -  7
12005,108/11/28,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,28.0,12.0,28.0, + 12,"2,860", + 11
12006,108/12/03,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,25.0,12.0,25.0,  -  ,"2,750",  -  
12007,108/12/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,16.0,30.0, + 20,"2,750",    0
12008,108/12/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,25.0,12.0,25.0, - 17,"2,780", +  1
12009,108/12/10,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0,  -  ,"2,580",  -  
12010,108/12/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0,    0,"2,760", +  7
12011,108/12/12,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,28.0,12.0,28.0, + 12,"2,750", -  0
12012,108/12/13,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,28.0,12.0,28.0,    0,"2,560", -  7
12013,108/12/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,30.0,12.0,30.0, +  7,"2,460", -  4
12014,108/12/17,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,28.0,12.0,28.0, -  7,"2,150", - 13
12015,108/12/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,28.0,12.0,28.0,  -  ,"2,760",  -  
12016,108/12/26,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0,  -  ,"2,750",  -  
12017,108/12/27,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,28.0,12.0,28.0, + 12,"2,650", -  4
12018,109/01/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,  -  ,"2,650",  -  
12019,109/01/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,650",    0
12020,109/01/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,680", +  1
12021,109/01/09,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,680",    0
12022,109/01/10,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0,    0,"2,650", -  1
12023,109/01/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,650",    0
12024,109/01/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,680", +  1
12025,109/01/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,22.0,12.0,22.0, - 12,"2,460", -  8
12026,109/01/16,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0, + 14,"2,680", +  9
12027,109/01/17,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,650", -  1
12028,109/01/18,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0,    0,"2,760", +  4
12029,109/01/22,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0,  -  ,"2,760",  -  
12030,109/01/30,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,  -  ,"2,860",  -  
12031,109/01/31,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,860",    0
12032,109/02/01,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,860",    0
12033,109/02/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0, + 12,"2,850", -  0
12034,109/02/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0, - 11,"2,680", -  6
12035,109/02/06,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0,    0,"2,780", +  4
12036,109/02/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,12.0,28.0, + 12,"2,760", -  1
12037,109/02/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0, - 11,"2,760",    0
12038,109/02/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0, + 12,"2,860", +  4
12039,109/02/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,25.0,12.0,25.0, - 11,"2,860",    0
12040,109/02/18,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0, + 12,"2,850", -  0
12041,109/02/19,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0,    0,"2,880", +  1
12042,109/02/20,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0,    0,"2,680", -  7
12043,109/02/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0,    0,"2,760", +  3
12044,109/02/22,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0,    0,"2,850", +  3
12045,109/02/25,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0,    0,"2,850",    0
12046,109/02/26,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,12.0,28.0,    0,"2,650", -  7
12047,109/02/27,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0, +  7,"2,850", +  8
12048,109/02/28,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0, - 17,"2,660", -  7
12049,109/02/29,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,16.0,30.0, + 20,"2,460", -  8
12050,109/03/03,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,25.0,12.0,25.0, - 17,"2,850", + 16
12051,109/03/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,16.0,30.0, + 20,"2,560", - 10
12052,109/03/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,16.0,30.0,    0,"2,760", +  8
12053,109/03/06,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,15.0,28.0, -  7,"2,460", - 11
12054,109/03/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,33.0,18.0,33.0, + 18,"2,460",    0
12055,109/03/10,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, -  9,"2,250", -  9
12056,109/03/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,15.0,30.0,    0,"2,750", + 22
12057,109/03/12,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,650", -  4
12058,109/03/13,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"1,650", - 38
12059,109/03/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,15.0,30.0,    0,"2,760", + 67
12060,109/03/17,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,750", -  0
12061,109/03/18,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,15.0,30.0,    0,"2,680", -  3
12062,109/03/19,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,460", -  8
12063,109/03/20,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0,    0,"2,650", +  8
12064,109/03/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0,    0,"2,350", - 11
12065,109/03/24,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0,    0,"2,680", + 14
12066,109/03/25,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,45.0,30.0,15.0,30.0,    0,"2,680",    0
12067,109/03/26,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,16.0,30.0,    0,"2,650", -  1
12068,109/03/27,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0,    0,"2,760", +  4
12069,109/03/28,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760",    0
12070,109/03/31,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,15.0,28.0, -  7,"2,760",    0
12071,109/04/01,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0, +  7,"2,760",    0
12072,109/04/02,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,16.0,30.0,    0,"2,760",    0
12073,109/04/03,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,15.0,28.0, -  7,"2,460", - 11
12074,109/04/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,33.0,18.0,33.0, + 18,"2,660", +  8
12075,109/04/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,60.0,35.0,20.0,35.0, +  6,"2,650", -  0
12076,109/04/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, - 14,"2,760", +  4
12077,109/04/09,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,18.0,30.0,    0,"2,650", -  4
12078,109/04/10,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,15.0,30.0,    0,"2,650",    0
12079,109/04/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,15.0,30.0,    0,"2,650",    0
12080,109/04/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,30.0,15.0,30.0,    0,"2,750", +  4
12081,109/04/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,660", -  3
12082,109/04/16,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,28.0,15.0,28.0, -  7,"2,650", -  0
12083,109/04/17,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,55.0,26.0,15.0,26.0, -  7,"2,760", +  4
12084,109/04/18,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, + 15,"2,680", -  3
12085,109/04/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780", +  4
12086,109/04/23,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,15.0,28.0,  -  ,"2,780",  -  
12087,109/04/24,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,45.0,30.0,18.0,30.0, +  7,"2,850", +  3
12088,109/04/25,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780", -  2
12089,109/04/28,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780",    0
12090,109/04/29,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,16.0,28.0, -  7,"2,780",    0
12091,109/04/30,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, +  7,"2,780",    0
12092,109/05/01,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,18.0,28.0, -  7,"2,780",    0
12093,109/05/02,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,16.0,28.0,    0,"2,780",    0
12094,109/05/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, +  7,"2,780",    0
12095,109/05/06,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,16.0,28.0, -  7,"2,780",    0
12096,109/05/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, +  7,"2,780",    0
12097,109/05/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780",    0
12098,109/05/09,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780",    0
12099,109/05/12,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760", -  1
12100,109/05/13,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780", +  1
12101,109/05/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780",    0
12102,109/05/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,850", +  3
12103,109/05/16,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,860", +  0
12104,109/05/19,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780", -  3
12105,109/05/20,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.0,18.0,28.0, -  7,"2,760", -  1
12106,109/05/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, +  7,"2,760",    0
12107,109/05/22,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,880", +  4
12108,109/05/23,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,880",    0
12109,109/05/26,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,880",    0
12110,109/05/27,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,20.0,30.0,    0,"2,860", -  1
12111,109/05/28,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,860",    0
12112,109/05/29,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,20.0,30.0,    0,"2,750", -  4
12113,109/05/30,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,850", +  4
12114,109/06/02,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,860", +  0
12115,109/06/03,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,850", -  0
12116,109/06/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760", -  3
12117,109/06/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,860", +  4
12118,109/06/06,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,20.0,30.0,    0,"2,850", -  0
12119,109/06/09,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,33.0,18.0,33.0, + 10,"2,880", +  1
12120,109/06/10,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0, -  9,"2,880",    0
12121,109/06/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760", -  4
12122,109/06/12,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0,    0,"2,780", +  1
12123,109/06/13,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,860", +  3
12124,109/06/16,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0,    0,"2,850", -  0
12125,109/06/17,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780", -  2
12126,109/06/18,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,860", +  3
12127,109/06/19,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,860",    0
12128,109/06/20,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760", -  3
12129,109/06/23,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,15.0,30.0,    0,"2,860", +  4
12130,109/06/24,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,850", -  0
12131,109/06/25,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760", -  3
12132,109/06/30,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760",    0
12133,109/07/01,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,780", +  1
12134,109/07/02,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,38.0,26.0,16.0,26.0, - 13,"2,350", - 15
12135,109/07/03,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,20.0,30.0, + 15,"2,760", + 17
12136,109/07/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760",    0
12137,109/07/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,30.0,20.0,10.0,20.0, - 33,"2,750", -  0
12138,109/07/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,16.0,30.0, + 50,"2,760", +  0
12139,109/07/09,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,50.0,30.0,18.0,30.0,    0,"2,760",    0
12140,109/07/10,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,45.0,30.0,15.0,30.0,    0,"2,760",    0
12141,109/07/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.0,15.0,30.0,    0,"2,760",    0
12142,109/07/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,45.0,30.0,16.0,30.0,    0,"2,850", +  3
12143,109/07/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.0,15.0,30.0,    0,"2,780", -  2
12144,109/07/16,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,45.0,30.0,15.0,30.0,    0,"2,780",    0
12145,109/07/17,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.0,18.0,30.0,    0,"2,850", +  3
12146,109/07/18,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,45.0,30.0,16.0,30.0,    0,"2,780", -  2
12147,109/07/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,35.0,25.0,12.0,25.0, - 17,"2,850", +  3
12148,109/07/22,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,860", +  0
12149,109/07/23,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,850", -  0
12150,109/07/24,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,780", -  2
12151,109/07/25,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,780",    0
12152,109/07/28,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,860", +  3
12153,109/07/29,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,35.0,22.0,15.0,22.0, - 12,"2,760", -  3
12154,109/07/30,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0, + 14,"2,860", +  4
12155,109/07/31,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,860",    0
12156,109/08/01,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,860",    0
12157,109/08/04,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,26.0,15.0,26.0, +  4,"2,860",    0
12158,109/08/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0, -  4,"2,760", -  3
12159,109/08/06,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,22.0,13.0,22.0, - 12,"2,860", +  4
12160,109/08/07,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,32.0,25.0,15.0,25.0, + 14,"2,850", -  0
12161,109/08/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,860", +  0
12162,109/08/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,850", -  0
12163,109/08/12,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0,    0,"2,860", +  0
12164,109/08/13,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,36.0,22.0,12.0,22.0, - 12,"2,860",    0
12165,109/08/14,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,23.0,13.0,23.0, +  5,"2,850", -  0
12166,109/08/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,35.0,22.0,15.0,22.0, -  4,"2,880", +  1
12167,109/08/18,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,15.0,25.0, + 14,"2,850", -  1
12168,109/08/19,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,23.0,13.0,23.0, -  8,"2,860", +  0
12169,109/08/20,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0, +  9,"2,860",    0
12170,109/08/21,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0,    0,"2,860",    0
12171,109/08/22,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0,    0,"2,780", -  3
12172,109/08/25,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,12.0,25.0,    0,"2,860", +  3
12173,109/08/26,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,12.0,25.0,    0,"2,860",    0
12174,109/08/27,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,12.0,25.0,    0,"2,760", -  3
12175,109/08/28,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,12.0,25.0,    0,"2,850", +  3
12176,109/08/29,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0,    0,"2,880", +  1
12177,109/09/01,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0,    0,"2,860", -  1
12178,109/09/02,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,36.0,22.0,13.0,22.0, - 12,"2,860",    0
12179,109/09/05,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0, + 14,"2,760", -  3
12180,109/09/08,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0,    0,"2,880", +  4
12181,109/09/09,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,30.0,20.0,12.0,20.0, - 20,"2,250", - 22
12182,109/09/10,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0, + 25,"2,860", + 27
12183,109/09/11,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,38.0,25.0,13.0,25.0,    0,"2,860",    0
12184,109/09/12,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,35.0,22.0,12.0,22.0, - 12,"2,860",    0
12185,109/09/15,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,36.0,23.0,12.0,23.0, +  5,"2,460", - 14
12186,109/09/16,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0, +  9,"2,860", + 16
12187,109/09/17,260 宜蘭市,A2 香蕉 芭蕉紅芭蕉 ,40.0,25.0,13.0,25.0,    0,"2,850", -  0
