日期,Market,Product,High price,Mid price,Low price,Average price,Volume(kg),Price change rate,Volume change rate,StnPres,SeaPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,Td dew point,RH,RHMin,WS,WD,WSGust,WDGust,Precp,PrecpHour,PrecpMax10,PrecpMax60,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,Cloud Amount
2015-04-30,400 台中市,A1 香蕉,30.7,20.3,13.2,25.8,35297,-0.07,-0.28,1001.7,1011.4,1003.0,999.8,27.7,32.4,25.0,21.1,68,54,1.3,360,7.4,350,0.0,0.0,0.0,0.0,7.2,55.5,18.63,11.0,5.2,7,5.0
2015-05-01,400 台中市,A1 香蕉,30.7,24.4,17.1,26.0,42454,0.01,0.2,1001.7,1011.5,1003.4,1000.1,26.8,30.3,24.5,20.7,70,61,1.1,180,5.5,320,0.0,0.0,0.0,0.0,0.4,3.1,10.78,8.5,2.2,5,7.8
2015-05-02,400 台中市,A1 香蕉,30.4,26.3,19.0,27.2,39914,0.05,-0.06,1000.5,1010.3,1002.0,998.4,28.0,34.1,24.4,21.7,69,51,2.0,200,9.1,230,0.0,0.0,0.0,0.0,6.9,53.0,17.92,13.0,4.7,7,5.6
2015-05-03,400 台中市,A1 香蕉,31.4,25.7,17.2,25.9,65370,-0.05,0.64,1000.6,1010.3,1002.5,998.7,28.2,32.8,25.7,21.9,69,58,2.1,170,7.9,220,0.0,0.0,0.0,0.0,3.3,25.3,14.83,11.0,-3.5,5,8.5
2015-05-04,400 台中市,A1 香蕉,31.4,25.7,17.2,25.9,65370,0.0,0.0,1001.1,1010.9,1002.9,999.3,26.7,29.9,24.2,22.4,77,68,1.1,200,6.4,310,13.0,3.3,4.5,9.0,2.2,16.8,10.39,13.3,-2.8,6,9.5
2015-05-05,400 台中市,A1 香蕉,30.5,22.7,11.6,25.7,62427,-0.01,-0.05,1000.5,1010.4,1002.1,998.8,23.4,26.0,22.2,20.7,85,78,0.8,320,5.4,220,5.0,4.1,1.0,2.2,0.0,0.0,3.25,7.3,-0.5,2,9.9
2015-05-06,400 台中市,A1 香蕉,30.8,25.4,15.0,28.1,43502,0.09,-0.3,999.7,1009.5,1001.4,998.3,26.4,30.1,23.0,21.8,76,64,1.3,240,7.1,220,0.0,0.0,0.0,0.0,2.6,19.8,14.24,10.3,3.0,6,8.5
2015-05-07,400 台中市,A1 香蕉,30.0,22.0,14.2,25.4,44296,-0.1,0.02,1000.8,1010.6,1002.4,999.3,27.2,31.4,23.4,22.0,74,59,1.3,340,6.7,330,0.0,0.0,0.0,0.0,6.4,48.8,17.26,11.3,3.8,7,6.4
2015-05-08,400 台中市,A1 香蕉,30.5,22.1,13.5,26.4,25693,0.04,-0.42,1000.0,1009.7,1001.7,998.3,27.9,32.0,25.2,22.2,72,56,1.5,220,7.2,250,0.0,0.0,0.0,0.0,6.7,51.0,18.2,10.8,5.0,7,5.0
2015-05-09,400 台中市,A1 香蕉,30.5,24.1,10.4,26.0,34373,-0.02,0.34,999.8,1009.5,1002.0,998.3,28.7,34.7,24.4,22.1,69,48,1.6,230,7.5,350,0.0,0.0,0.0,0.0,8.6,65.4,20.42,13.4,5.1,9,4.0
2015-05-10,400 台中市,A1 香蕉,32.2,25.6,16.5,27.2,40870,0.05,0.19,1000.7,1010.4,1001.9,998.1,27.8,32.7,25.1,22.3,73,58,1.5,320,7.5,330,0.0,0.0,0.0,0.0,8.7,66.0,21.07,14.4,8.6,8,3.9
2015-05-11,400 台中市,A1 香蕉,32.2,25.6,16.5,27.2,40870,0.0,0.0,999.6,1009.3,1001.1,997.3,28.1,33.1,24.3,21.3,68,46,1.4,330,5.9,360,0.0,0.0,0.0,0.0,2.5,19.0,13.15,11.1,-6.0,5,7.4
2015-05-12,400 台中市,A1 香蕉,30.4,22.2,14.1,25.5,39425,-0.06,-0.04,1002.0,1011.8,1003.7,1000.6,25.8,30.4,22.5,20.9,75,64,1.4,320,8.4,350,67.6,5.2,14.5,49.0,3.8,28.8,14.23,10.6,3.0,8,8.5
2015-05-13,400 台中市,A1 香蕉,31.3,26.2,20.2,28.4,52291,0.11,0.33,1002.8,1012.5,1004.2,1001.2,27.9,32.5,24.3,22.1,71,55,1.5,180,6.6,160,0.0,0.0,0.0,0.0,8.2,62.0,20.61,11.3,5.4,8,6.5
2015-05-14,400 台中市,A1 香蕉,30.0,21.6,11.6,24.2,45649,-0.15,-0.13,1003.4,1013.1,1004.8,1002.2,28.4,32.7,25.2,23.2,74,59,1.8,230,8.1,140,0.0,0.0,0.0,0.0,7.0,52.9,19.17,11.3,5.7,8,4.0
2015-05-15,400 台中市,A1 香蕉,30.0,24.2,18.3,26.1,30738,0.08,-0.33,1002.4,1012.1,1004.8,1000.1,28.9,34.0,25.1,23.3,73,56,2.1,200,8.3,200,0.0,0.0,0.0,0.0,8.5,64.1,19.91,13.6,4.5,9,2.8
2015-05-16,400 台中市,A1 香蕉,30.0,26.4,21.1,26.6,32199,0.02,0.05,1000.9,1010.7,1002.6,998.7,28.5,33.4,24.8,22.4,70,56,1.8,180,8.1,230,0.0,0.0,0.0,0.0,9.3,70.1,22.23,12.8,3.9,8,2.4
2015-05-17,400 台中市,A1 香蕉,30.0,25.9,17.1,25.3,62154,-0.05,0.93,1000.0,1009.7,1001.4,998.1,28.5,33.9,25.3,22.0,69,48,1.5,220,7.8,240,0.0,0.0,0.0,0.0,7.4,55.7,21.16,14.3,4.5,9,5.1
2015-05-18,400 台中市,A1 香蕉,30.0,25.9,17.1,25.3,62154,0.0,0.0,999.4,1009.0,1000.3,997.8,29.3,33.9,24.2,21.1,62,43,1.9,220,9.4,230,0.0,0.0,0.0,0.0,10.7,80.4,24.12,14.8,6.9,9,1.1
2015-05-19,400 台中市,A1 香蕉,30.7,25.0,17.2,27.1,85761,0.07,0.38,999.0,1008.6,1000.2,997.1,29.1,32.7,24.7,21.8,65,56,2.0,200,8.4,180,0.0,0.0,0.0,0.0,3.9,29.3,13.15,12.1,-4.7,6,5.8
2015-05-20,400 台中市,A1 香蕉,30.0,24.7,15.0,25.1,39513,-0.07,-0.54,999.5,1009.4,1002.3,996.6,24.5,28.7,21.7,21.1,83,62,1.2,150,6.5,190,115.0,13.4,6.0,23.5,0.0,0.0,0.0,7.8,-0.4,0,8.8
2015-05-21,400 台中市,A1 香蕉,30.0,19.6,10.1,23.6,26601,-0.06,-0.33,1001.0,1010.9,1002.6,999.5,23.7,26.0,22.4,21.2,86,72,0.7,310,3.8,240,7.4,15.8,1.2,2.8,0.0,0.0,6.09,7.5,-0.1,3,10.0
2015-05-22,400 台中市,A1 香蕉,28.2,19.1,13.9,25.2,15360,0.07,-0.42,999.1,1008.9,1000.9,996.9,25.1,29.6,22.6,22.2,85,69,1.0,330,6.4,160,44.5,9.1,9.5,26.5,0.6,4.5,9.67,10.9,-0.1,7,9.8
2015-05-23,400 台中市,A1 香蕉,26.4,22.0,11.9,21.3,30941,-0.15,1.01,997.8,1007.6,999.2,995.8,25.3,27.9,24.1,23.2,88,79,1.0,170,7.6,160,42.2,7.4,8.5,20.4,0.0,0.0,4.01,8.5,-0.1,3,10.0
2015-05-24,400 台中市,A1 香蕉,27.8,22.0,14.2,21.6,33419,0.01,0.08,997.0,1006.8,998.4,995.7,24.3,25.8,23.5,22.7,91,84,1.0,140,7.6,250,113.8,19.6,7.0,22.5,0.0,0.0,1.72,7.3,-0.8,1,10.0
2015-05-25,400 台中市,A1 香蕉,27.8,22.0,14.2,21.6,33419,0.0,0.0,998.0,1007.8,1001.0,995.7,25.2,28.0,23.5,23.5,90,79,0.4,320,3.6,350,6.9,4.8,2.0,3.7,0.0,0.0,4.45,8.6,-0.9,3,10.0
2015-05-26,400 台中市,A1 香蕉,26.4,21.3,14.9,24.0,46698,0.11,0.4,1000.6,1010.4,1002.1,999.3,25.1,27.1,23.5,23.1,89,81,0.8,150,5.8,130,92.0,11.4,7.5,25.5,0.0,0.0,3.15,6.3,-0.4,2,10.0
2015-05-27,400 台中市,A1 香蕉,27.5,21.0,10.6,22.4,32138,-0.07,-0.31,999.1,1008.9,1001.0,997.5,24.7,27.3,23.2,22.8,90,80,0.7,180,4.3,240,16.5,6.3,6.5,7.5,0.1,0.7,3.93,10.5,-1.8,3,9.4
2015-05-28,400 台中市,A1 香蕉,27.0,20.0,14.0,23.7,20202,0.06,-0.37,997.3,1007.1,999.5,995.0,26.5,31.0,23.1,23.5,84,71,1.2,190,5.9,180,106.7,5.0,15.0,38.0,2.5,18.6,8.56,10.5,-1.8,6,7.6
2015-05-29,400 台中市,A1 香蕉,26.0,20.9,15.5,22.0,34596,-0.07,0.71,998.1,1007.8,999.9,996.6,29.2,32.8,26.3,24.6,77,61,2.0,180,9.2,220,0.9,0.6,0.6,0.7,6.0,44.6,15.99,13.1,-4.7,6,6.3
2015-05-30,400 台中市,A1 香蕉,27.5,24.5,15.2,23.4,33813,0.06,-0.02,998.6,1008.3,1000.3,996.3,29.2,32.7,27.4,24.8,77,68,2.2,190,7.8,230,3.8,0.6,3.7,3.8,4.5,33.4,15.23,14.9,-4.3,7,7.4
2015-05-31,400 台中市,A1 香蕉,27.2,21.7,11.7,21.6,50717,-0.08,0.5,999.3,1009.1,1000.9,997.6,25.6,29.0,23.4,23.3,87,77,1.2,170,7.5,170,26.7,12.1,3.5,5.5,0.1,0.7,3.66,9.3,-0.6,2,9.9
2015-06-01,400 台中市,A1 香蕉,27.2,21.7,11.7,21.6,50717,0.0,0.0,1000.1,1009.9,1002.3,997.8,27.1,30.8,23.2,23.7,82,70,1.0,210,6.3,180,4.0,2.7,0.5,2.4,1.7,12.6,11.49,11.1,2.5,5,8.5
2015-06-02,400 台中市,A1 香蕉,26.3,20.1,12.7,22.6,59793,0.05,0.18,1000.8,1010.5,1001.8,999.3,28.7,33.3,24.8,22.8,71,58,1.5,170,7.9,220,0.0,0.0,0.0,0.0,8.9,66.0,20.6,14.5,4.2,8,4.6
2015-06-03,400 台中市,A1 香蕉,26.5,22.5,17.2,24.2,42951,0.07,-0.28,1000.8,1010.5,1002.5,999.2,29.3,33.2,25.9,23.2,70,58,1.7,200,7.3,210,0.0,0.0,0.0,0.0,9.9,73.3,21.63,15.5,4.4,9,4.9
2015-06-04,400 台中市,A1 香蕉,26.0,19.9,10.3,21.9,30861,-0.1,-0.28,999.7,1009.4,1001.4,997.7,28.6,32.7,24.8,23.1,72,59,1.4,250,7.4,190,0.0,0.0,0.0,0.0,5.9,43.7,17.6,13.4,5.2,7,6.9
2015-06-05,400 台中市,A1 香蕉,26.0,20.3,15.0,22.1,23370,0.01,-0.24,998.0,1007.7,999.7,996.4,29.3,33.6,26.4,23.7,73,57,2.1,190,9.3,240,0.4,0.9,0.3,0.4,6.7,49.6,18.77,13.1,-3.6,8,6.8
2015-06-06,400 台中市,A1 香蕉,26.0,21.4,14.8,22.0,25976,0.0,0.11,999.4,1009.2,1001.5,997.8,27.2,31.9,25.1,23.4,80,65,0.9,200,6.9,220,4.7,5.0,1.2,2.3,1.8,13.3,10.95,11.0,-2.7,9,8.9
2015-06-07,400 台中市,A1 香蕉,27.7,22.2,17.5,22.4,34044,0.02,0.31,1000.4,1010.1,1001.7,999.2,28.6,32.7,25.3,24.1,77,63,1.2,190,7.7,260,0.0,0.0,0.0,0.0,5.8,42.8,18.24,15.1,3.5,8,5.9
2015-06-08,400 台中市,A1 香蕉,27.7,22.2,17.5,22.4,34044,0.0,0.0,999.3,1009.0,1000.6,997.6,29.0,32.3,25.4,22.4,69,52,1.8,180,6.9,230,0.0,0.0,0.0,0.0,8.9,65.7,18.95,15.3,3.6,7,5.0
2015-06-09,400 台中市,A1 香蕉,26.1,20.0,14.4,22.9,42609,0.02,0.25,998.5,1008.2,999.8,996.4,29.6,33.9,25.2,22.9,68,53,1.9,200,8.4,240,0.0,0.0,0.0,0.0,10.9,80.4,22.87,15.6,4.4,9,3.0
2015-06-10,400 台中市,A1 香蕉,27.2,23.0,16.7,23.6,41085,0.03,-0.04,998.7,1008.4,1000.5,996.1,30.2,34.0,26.8,23.3,67,55,2.0,230,7.8,230,0.0,0.0,0.0,0.0,10.6,78.2,21.76,18.1,8.3,8,3.3
2015-06-11,400 台中市,A1 香蕉,26.3,20.8,14.5,23.2,45587,-0.02,0.11,999.5,1009.1,1001.8,997.5,30.4,34.5,26.8,23.6,68,54,2.1,190,8.9,190,0.0,0.0,0.0,0.0,10.3,76.0,22.04,13.1,5.6,8,5.6
2015-06-12,400 台中市,A1 香蕉,26.9,19.6,14.1,22.8,25875,-0.02,-0.43,999.4,1009.0,1001.3,997.5,30.1,34.1,27.1,24.1,70,58,1.7,190,8.3,190,0.0,0.0,0.0,0.0,10.1,74.5,22.31,15.4,5.5,9,3.0
2015-06-13,400 台中市,A1 香蕉,25.0,20.7,14.0,21.1,33003,-0.07,0.28,999.2,1008.9,1001.1,997.2,30.1,34.9,26.9,24.0,70,53,1.9,240,9.4,240,0.0,0.0,0.0,0.0,8.9,65.6,20.4,14.6,4.2,8,6.1
2015-06-14,400 台中市,A1 香蕉,27.7,20.3,12.3,22.4,40714,0.06,0.23,1000.0,1009.6,1001.6,998.2,29.8,34.5,26.7,23.6,70,55,1.5,250,9.7,230,0.0,0.0,0.0,0.0,9.3,68.5,23.04,13.9,6.1,9,3.9
2015-06-15,400 台中市,A1 香蕉,27.7,20.3,12.3,22.4,40714,0.0,0.0,1000.4,1010.1,1001.7,998.6,29.7,33.8,26.0,23.9,71,61,1.5,240,8.0,230,0.0,0.0,0.0,0.0,8.0,58.9,19.34,15.5,5.7,8,4.8
2015-06-16,400 台中市,A1 香蕉,26.1,20.6,13.5,22.5,71598,0.0,0.76,998.8,1008.5,1000.8,996.6,30.2,34.1,26.5,23.6,68,53,1.8,240,7.9,250,0.0,0.0,0.0,0.0,10.7,78.8,21.89,12.4,4.5,8,3.4
2015-06-17,400 台中市,A1 香蕉,26.0,20.5,12.6,20.5,58883,-0.09,-0.18,996.2,1005.8,998.1,994.6,30.6,34.7,27.0,23.6,67,56,2.0,180,7.7,210,0.0,0.0,0.0,0.0,10.8,79.5,22.88,16.1,6.3,8,3.1
2015-06-18,400 台中市,A1 香蕉,23.0,19.0,12.8,20.1,31515,-0.02,-0.46,996.1,1005.7,997.1,994.7,30.4,34.7,27.3,22.9,65,53,2.1,180,7.7,230,0.0,0.0,0.0,0.0,7.1,52.3,17.16,13.9,4.3,7,5.9
2015-06-19,400 台中市,A1 香蕉,20.1,16.1,11.0,16.8,27484,-0.16,-0.13,997.4,1007.0,999.7,996.1,30.5,35.2,26.7,23.5,67,52,1.5,220,7.0,260,0.0,0.0,0.0,0.0,9.2,67.7,21.02,13.5,5.7,8,6.0
2015-06-20,400 台中市,A1 香蕉,20.0,16.4,11.8,16.6,39150,-0.01,0.42,998.0,1007.7,999.4,996.3,30.4,35.0,26.7,23.3,67,54,1.1,330,8.1,350,0.0,0.0,0.0,0.0,9.3,68.4,19.54,13.5,5.4,8,3.0
2015-06-21,400 台中市,A1 香蕉,20.0,16.4,11.8,16.6,39150,0.0,0.0,998.1,1007.7,999.7,996.4,30.3,34.3,26.8,23.4,67,57,1.2,330,7.8,360,0.0,0.0,0.0,0.0,6.4,47.1,17.07,11.0,5.0,6,6.4
2015-06-22,400 台中市,A1 香蕉,20.0,16.4,11.8,16.6,39150,0.0,0.0,997.8,1007.4,1000.2,996.2,28.4,33.7,25.8,23.4,75,57,0.9,130,6.5,240,23.0,3.4,6.0,16.5,3.1,22.8,9.29,11.3,-2.1,6,7.8
2015-06-23,400 台中市,A1 香蕉,21.4,13.8,9.2,15.9,49607,-0.04,0.27,998.7,1008.5,1000.8,997.5,27.8,34.0,25.6,24.5,83,58,0.9,220,6.8,250,31.7,4.0,10.5,28.5,5.8,42.7,14.8,10.6,-0.1,9,8.8
2015-06-24,400 台中市,A1 香蕉,20.0,16.5,7.6,15.1,39125,-0.05,-0.21,998.8,1008.4,1000.2,996.6,29.8,34.8,25.4,24.5,74,58,1.7,230,8.6,240,0.0,0.0,0.0,0.0,8.5,62.6,20.12,13.9,5.3,8,7.0
2015-06-25,400 台中市,A1 香蕉,20.1,13.0,8.5,18.9,32305,0.25,-0.17,998.1,1007.7,999.4,996.7,30.6,35.0,26.8,24.2,69,55,2.0,160,8.5,230,0.0,0.0,0.0,0.0,7.5,55.2,17.23,14.4,5.6,7,4.8
2015-06-26,400 台中市,A1 香蕉,16.0,11.0,7.8,13.2,29287,-0.3,-0.09,998.1,1007.7,1000.1,996.6,31.1,34.8,27.8,24.4,68,57,2.2,170,9.5,240,0.0,0.0,0.0,0.0,9.3,68.5,21.98,11.8,5.7,8,3.9
2015-06-27,400 台中市,A1 香蕉,16.4,14.0,10.1,14.3,32803,0.08,0.12,999.9,1009.5,1001.3,998.7,31.3,35.5,27.8,24.2,66,52,2.4,170,9.8,160,0.0,0.0,0.0,0.0,10.2,75.1,20.73,15.3,5.7,8,3.3
2015-06-28,400 台中市,A1 香蕉,18.2,13.5,9.3,13.7,35309,-0.04,0.08,1000.6,1010.2,1002.3,999.0,30.8,34.5,28.4,24.5,69,60,2.2,190,8.7,260,0.0,0.0,0.0,0.0,8.5,62.6,18.6,13.5,5.5,7,4.8
2015-06-29,400 台中市,A1 香蕉,18.2,13.5,9.3,13.7,35309,0.0,0.0,998.8,1008.5,1000.5,997.0,30.0,33.2,27.9,24.3,72,63,2.0,160,10.4,230,1.7,0.2,1.7,1.7,6.6,48.6,17.23,12.3,-3.9,7,4.5
2015-06-30,400 台中市,A1 香蕉,16.4,12.4,8.2,13.8,65232,0.01,0.85,996.8,1006.4,998.5,994.9,30.7,34.6,27.4,23.4,66,54,2.3,150,9.1,160,0.0,0.0,0.0,0.0,9.4,69.3,19.75,13.5,5.8,9,2.6
2015-07-01,400 台中市,A1 香蕉,16.2,14.1,9.5,14.0,40885,0.01,-0.37,995.1,1004.7,996.7,993.3,30.6,35.1,27.6,23.7,67,56,2.4,180,9.5,210,0.0,0.0,0.0,0.0,4.8,35.4,15.99,15.3,5.5,7,5.3
2015-07-02,400 台中市,A1 香蕉,15.9,10.9,9.0,13.4,16350,-0.04,-0.6,994.8,1004.3,996.2,993.1,31.1,35.5,28.1,23.9,66,57,2.2,160,8.7,240,0.0,0.0,0.0,0.0,5.4,39.8,18.35,14.3,4.9,9,6.9
2015-07-03,400 台中市,A1 香蕉,16.0,11.4,6.8,12.6,45034,-0.06,1.75,994.5,1004.1,995.5,993.0,30.2,34.2,27.0,23.4,67,59,1.5,180,8.1,190,0.0,0.0,0.0,0.0,5.0,36.9,16.59,13.1,5.0,6,5.8
2015-07-04,400 台中市,A1 香蕉,16.0,13.9,8.2,14.1,21204,0.12,-0.53,994.0,1003.6,994.9,992.7,29.7,33.6,26.3,23.7,71,61,1.8,360,9.0,20,0.0,0.0,0.0,0.0,6.5,48.0,16.4,12.8,3.5,7,5.1
2015-07-05,400 台中市,A1 香蕉,26.5,17.5,8.5,13.5,32704,-0.04,0.54,991.9,1001.5,993.9,989.5,29.8,33.3,26.3,24.5,73,66,1.5,340,6.3,350,0.3,0.5,0.2,0.2,6.2,45.8,17.4,13.3,-4.3,7,6.9
2015-07-06,400 台中市,A1 香蕉,26.5,17.5,8.5,13.5,32704,0.0,0.0,989.5,999.1,991.2,988.2,29.8,34.0,27.8,25.3,77,67,1.2,340,6.6,230,0.1,0.4,0.1,0.1,2.6,19.2,14.59,8.8,4.1,7,9.3
2015-07-07,400 台中市,A1 香蕉,16.0,12.2,7.4,13.5,56285,0.0,0.72,989.5,999.1,990.7,987.9,28.9,33.1,26.9,24.7,79,66,1.3,310,8.9,340,7.0,1.3,3.0,6.8,2.1,15.5,12.76,10.3,-3.4,8,8.3
2015-07-08,400 台中市,A1 香蕉,16.0,13.2,6.1,13.8,24630,0.02,-0.56,988.9,998.5,990.5,987.6,27.8,31.3,26.3,24.7,83,71,1.0,180,5.8,140,3.0,8.5,0.6,1.0,1.5,11.1,7.35,8.8,-1.6,6,9.6
2015-07-09,400 台中市,A1 香蕉,16.7,11.8,7.6,13.4,34952,-0.03,0.42,989.7,999.3,992.0,987.6,29.6,33.7,26.9,24.1,73,60,1.7,340,7.9,320,0.0,0.0,0.0,0.0,3.7,27.4,15.04,11.3,-2.9,8,7.6
2015-07-10,400 台中市,A1 香蕉,16.0,11.8,7.3,13.8,26190,0.03,-0.25,986.9,996.6,988.3,985.7,27.3,29.0,25.5,22.6,76,64,2.7,350,14.7,350,8.7,6.2,2.0,5.0,1.5,11.1,12.1,10.8,-3.0,8,9.6
2015-07-11,400 台中市,A1 香蕉,16.0,14.2,9.2,14.1,23418,0.02,-0.11,988.8,998.3,991.4,987.0,28.9,32.1,26.2,23.3,72,63,2.6,180,11.1,180,0.0,0.0,0.0,0.0,1.7,12.6,7.77,12.0,2.6,8,7.6
2015-07-12,400 台中市,A1 香蕉,16.5,14.3,10.2,14.3,32840,0.01,0.4,992.0,1001.6,994.6,990.1,29.6,32.6,27.0,23.5,70,63,2.0,160,10.2,160,0.8,0.6,0.4,0.8,4.5,33.4,14.03,11.0,-3.1,5,8.0
2015-07-13,400 台中市,A1 香蕉,16.5,14.3,10.2,14.3,32840,0.0,0.0,993.5,1003.1,995.2,991.3,29.9,34.7,26.8,23.8,71,54,1.4,310,7.0,10,0.0,0.0,0.0,0.0,7.1,52.7,18.93,12.5,-4.6,9,4.6
2015-07-14,400 台中市,A1 香蕉,16.2,12.2,6.8,13.6,52780,-0.05,0.61,993.4,1003.0,995.0,991.4,29.4,33.5,24.5,24.1,74,58,1.0,320,6.6,320,9.9,2.5,4.8,8.4,7.2,53.5,16.98,10.5,7.3,5,5.8
2015-07-15,400 台中市,A1 香蕉,21.7,16.9,9.8,17.8,31780,0.31,-0.4,992.7,1002.3,994.3,990.7,29.3,32.5,26.5,24.3,75,62,1.2,200,6.9,340,0.0,0.0,0.0,0.0,4.8,35.7,12.9,10.8,5.2,4,5.0
2015-07-16,400 台中市,A1 香蕉,20.0,14.8,9.6,16.4,41627,-0.08,0.31,991.1,1000.7,993.1,988.7,30.0,33.9,26.2,23.7,70,51,1.2,330,8.3,300,0.0,0.0,0.0,0.0,9.1,67.7,20.46,11.6,7.5,7,5.4
2015-07-17,400 台中市,A1 香蕉,25.0,18.2,8.4,20.5,36145,0.25,-0.13,992.5,1002.1,994.2,991.3,30.0,33.9,27.2,24.1,71,55,1.3,310,6.7,230,0.0,0.0,0.0,0.0,7.8,58.1,18.47,10.0,5.5,6,6.6
2015-07-18,400 台中市,A1 香蕉,25.0,21.9,14.1,22.0,25912,0.07,-0.28,993.3,1003.0,994.9,991.6,30.1,33.5,27.3,24.0,71,57,1.4,160,7.3,190,0.0,0.0,0.0,0.0,5.9,44.0,15.38,10.5,4.0,5,6.8
2015-07-19,400 台中市,A1 香蕉,26.0,21.9,15.7,22.0,31125,0.0,0.2,995.4,1005.1,998.6,993.6,27.4,32.7,24.5,23.9,82,66,1.1,160,11.2,230,12.7,6.0,3.4,6.1,0.9,6.7,6.48,9.3,-1.2,9,9.1
2015-07-20,400 台中市,A1 香蕉,26.0,21.9,15.7,22.0,31125,0.0,0.0,999.2,1008.9,1000.7,996.6,28.4,31.5,24.9,22.5,71,56,2.2,190,10.9,220,1.7,3.3,0.7,0.9,1.3,9.7,12.13,12.1,-2.3,8,8.8
2015-07-21,400 台中市,A1 香蕉,26.0,17.5,9.0,20.7,48732,-0.06,0.57,1000.2,1009.9,1001.0,999.3,30.4,35.6,25.7,20.0,55,40,2.6,200,13.0,190,0.0,0.0,0.0,0.0,8.3,62.1,20.81,21.1,-5.6,10,8.3
2015-07-22,400 台中市,A1 香蕉,26.7,22.6,16.7,22.4,26505,0.08,-0.46,1000.7,1010.5,1002.8,999.6,27.5,29.6,25.3,21.3,70,51,2.0,170,9.0,170,1.8,2.7,0.5,0.6,0.0,0.0,6.0,14.0,-3.5,4,9.8
2015-07-23,400 台中市,A1 香蕉,26.5,20.3,11.1,22.1,24090,-0.01,-0.09,1000.7,1010.4,1002.4,999.7,29.5,34.7,25.9,22.2,65,49,1.6,160,8.3,170,0.0,0.0,0.0,0.0,5.3,39.7,15.58,16.4,5.0,9,6.5
2015-07-24,400 台中市,A1 香蕉,26.5,17.8,9.4,21.8,21906,-0.01,-0.09,1000.0,1009.7,1001.3,997.8,29.2,34.5,24.3,21.5,64,45,1.8,180,8.0,270,0.0,0.0,0.0,0.0,10.5,78.8,22.85,11.9,4.3,10,2.5
2015-07-25,400 台中市,A1 香蕉,30.0,26.3,19.0,26.5,26880,0.22,0.23,999.3,1009.0,1000.8,997.3,29.7,34.6,26.2,23.2,69,53,2.2,190,8.6,220,0.0,0.0,0.0,0.0,10.0,75.1,23.23,14.3,6.4,10,5.1
2015-07-26,400 台中市,A1 香蕉,30.3,26.6,21.7,26.9,21048,0.02,-0.22,1001.5,1011.2,1003.6,1000.1,30.1,34.5,26.8,22.8,66,48,2.0,170,8.4,240,0.0,0.0,0.0,0.0,10.5,79.0,23.14,17.1,5.5,8,5.8
2015-07-27,400 台中市,A1 香蕉,30.3,26.6,21.7,26.9,21048,0.0,0.0,1003.1,1012.8,1004.3,1001.1,28.3,33.8,25.3,22.0,69,58,1.6,160,7.4,230,0.5,0.9,0.2,0.3,5.7,42.9,15.69,16.5,-4.2,8,6.9
2015-07-28,400 台中市,A1 香蕉,30.0,20.6,11.5,25.7,41849,-0.04,0.99,1003.2,1013.0,1004.2,1000.9,26.9,33.3,23.1,21.9,75,56,1.0,100,12.6,190,24.9,2.6,12.0,23.5,2.9,21.9,14.49,18.3,-4.0,8,8.8
2015-07-29,400 台中市,A1 香蕉,30.7,26.7,19.0,26.7,47610,0.04,0.14,1002.7,1012.5,1004.3,1000.3,27.6,33.3,23.0,22.1,73,59,1.1,230,6.0,230,0.0,0.0,0.0,0.0,4.1,30.9,17.04,13.3,2.3,8,6.6
2015-07-30,400 台中市,A1 香蕉,30.0,22.4,10.5,25.9,41302,-0.03,-0.13,1002.4,1012.1,1003.8,1000.8,28.7,33.6,24.8,22.8,71,53,1.3,250,6.4,240,0.0,0.0,0.0,0.0,9.6,72.5,21.85,13.3,6.5,7,6.1
2015-07-31,400 台中市,A1 香蕉,29.8,22.3,12.2,25.7,22110,-0.01,-0.46,1002.0,1011.7,1003.7,1000.2,29.3,33.5,26.0,22.6,68,57,1.0,190,5.4,260,0.0,0.0,0.0,0.0,7.8,59.0,18.63,11.5,3.6,6,6.3
2015-08-01,400 台中市,A1 香蕉,30.6,25.0,11.1,26.3,30294,0.02,0.37,1001.9,1011.6,1003.2,1000.1,29.2,33.4,25.8,22.1,66,52,1.2,330,7.1,340,0.0,0.0,0.0,0.0,9.4,71.2,20.57,16.1,5.8,8,4.0
2015-08-02,400 台中市,A1 香蕉,30.0,27.0,21.1,26.8,28375,0.02,-0.06,1002.0,1011.7,1003.9,999.9,29.7,34.1,26.3,22.3,65,48,1.1,320,7.2,300,0.0,0.0,0.0,0.0,8.2,62.2,19.98,15.0,6.7,9,4.5
2015-08-03,400 台中市,A1 香蕉,30.0,27.0,21.1,26.8,28375,0.0,0.0,1001.0,1010.7,1002.7,999.2,29.6,33.6,26.0,21.6,63,49,1.1,110,6.6,240,0.0,0.0,0.0,0.0,8.9,67.6,19.46,11.4,4.9,8,2.4
2015-08-04,400 台中市,A1 香蕉,30.0,23.6,13.2,25.9,34191,-0.03,0.2,998.7,1008.4,1000.8,996.6,29.6,34.4,25.5,22.0,65,47,1.2,120,6.3,240,0.0,0.0,0.0,0.0,10.8,82.2,22.42,13.5,7.5,8,2.8
